Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,Transfers and subsidies,Government investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year, Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to Trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation
2012,PNG,Pap. New Guinea,6.87,77,3,6.22,9.12,8,6,6,6,6.49,7.16,,4.03,,7.5,4.17,1.01,6.96,,,4.56,8.04,7.63,9.55,5,7.56,6.61,8.98,5.57,7.06,,6.24,6.24,10,,7.69,1.88,4.79,7.02,10,6.83,9,8.61,7.77,,,10,7.01,10,8.69,,4.67,8.17,,7.15,7.68,6.92,8.07
2012,POL,Poland,7.4,42,2,5.12,5.55,7,7,4,5.5,7.7,6.17,5.15,3.24,5.49,10,7.5,4.15,9.21,5.12,7.34,6.24,9.31,9.65,9.25,10,9.55,9.63,8.9,6.11,8.21,5.32,7.87,6.59,10,5.85,1.54,6.42,4.6,7.35,8,7.97,10,8.66,8.9,3.98,7.38,8,7.76,10,7.67,2.77,7.78,8.85,5.88,8.27,6.79,6.72,7.68
2012,PRT,Portugal,7.41,40,2,5.38,3.8,8,5,2,3.5,7.57,5.65,5.3,3.48,6.41,10,8.33,5.55,7.58,7.08,8.24,6.89,9.77,9.66,9.45,10,9.72,9.63,8.9,6.11,8.21,7.07,8.1,7.58,10,5.49,5.38,6.42,5.76,7.89,8,4.89,10,7.63,3.9,3.74,6.01,6,5.07,10,5.79,2.8,8.89,9.89,6.43,8.63,6.92,7.26,6.89
2012,PRY,Paraguay,6.94,75,2,7.53,9.23,8,10,7,8.5,9.46,8.54,1.19,2.97,3.44,2.5,3.33,4.19,8.51,2.01,4.04,3.58,8.44,8.73,9.26,10,9.11,8.96,7.98,6.73,7.89,5.5,5.86,5.68,9.52,5.64,3.85,5.97,5.15,7.06,8,9.22,9,8.74,5.57,3.82,7.14,8,2.6,1,4.69,4.65,4.67,8.42,2.86,8.33,5.7,5.77,6.4
2012,QAT,Qatar,7.27,52,2,0,9.61,6,10,,10,3.84,5.89,8.47,7.23,8.3,6.67,8.33,4.86,9.66,8.87,9.67,6.47,8.41,3.7,9.63,10,7.94,9.31,9.06,7.39,8.59,7.63,7.68,7.66,10,6.7,4.62,3.43,4.92,7.79,5,10,9,8,10,7.34,8.28,8,4.82,10,8.07,7,7.56,9.47,8.86,9.9,9.54,8.72,8.27
2012,ROU,Romania,7.44,38,1,6.14,6.45,8,10,4,7,7.27,6.97,3.06,2.83,4.9,8.33,5.8,4.85,9.1,4.41,6.76,5.56,9.19,8.99,9.33,10,9.38,9.63,8.9,6.11,8.21,4.59,8.26,6.42,10,4.86,7.69,6.42,6.32,7.74,8,8.92,10,8.97,5,4.77,6.82,8,10,10,7.43,3,6.44,9.7,4.27,6.11,7.76,6.21,7.54
2012,RUS,Russia,6.56,102,3,4.16,5.34,10,10,4,7,4.23,6.15,2.8,3.16,3.39,6.7,5,7.62,9.55,3.41,5.84,5.18,8.13,7.4,8.99,10,8.63,0,8,5.44,4.48,4.63,7.01,5.82,10,4.16,6.15,1.33,3.88,6.05,5,10,10,8.33,5,4.91,7.24,8,8.5,3,6.11,3.1,5.33,9.5,3.57,5.91,8.02,5.91,6.78
2012,RWA,Rwanda,7.3,50,2,7.38,8.18,0,8,5,6.5,5,5.41,6.74,6.36,7.07,5.7,,3.95,9.71,8.06,8.24,6.74,9.17,7.69,8.75,10,8.9,8.12,7.44,5.24,6.93,5.78,6.11,5.95,10,6.79,8.46,1.55,5.6,7.12,8,7.64,10,8.55,10,5.38,7.05,10,7.76,10,8.36,6.63,7.56,9.89,7.45,8.54,8.73,8.13,8.35
2012,SAU,Saudi Arabia,6.32,112,3,0,9,2,10,10,10,1.95,4.59,7.14,5.69,7.23,8.33,8.33,4.01,9.85,7.41,8.13,5.19,8.4,3,9.42,10,7.7,9.48,7.74,1.77,6.33,6.19,8.01,7.1,10,5.62,1.54,0.55,2.57,6.5,5,10,,7.5,10,5.53,8.09,10,4.39,10,8,4.7,4,9.29,7.23,9.21,9.19,7.27,7.59
2012,SDN,Sudan,,,,,,,,,,3.83,,,,,,,,,,,,6.32,5.51,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,SEN,Senegal,5.9,132,4,6.32,10,6,0,0,0,6.87,5.84,3.44,4.61,5.01,4.2,5,2.79,2.7,5.89,6.32,3.9,9.36,9.03,9.72,0,7.03,7.27,7.62,7.29,7.39,5.44,8.28,6.86,10,6.6,0.77,4.43,3.93,7.05,8,6.93,10,8.31,2.23,4.93,5.88,6,7.19,0,4.37,4.47,0.67,8.5,4.15,5.96,2.78,4.42,5.7
2012,SGP,Singapore,8.47,3,1,5.94,8.75,8,10,10,10,3.84,7.31,7.79,7.54,8.89,8.33,8.33,7.77,8.94,8.76,8.75,8.19,8.43,8.61,9.09,10,9.03,10,9.96,5.31,8.42,7.61,9.41,8.51,10,8.63,6.92,10,8.52,8.86,10,10,10,10,10,7.63,8.32,10,10,0,7.66,7.37,10,9.91,8.92,9.97,9.08,9.21,8.96
2012,SLE,Sierra Leone,6.23,117,4,8.8,10,4,8,5,6.5,6.27,7.12,3.43,3.71,4.53,4.17,5.83,1.58,5.15,4.73,5.77,3.94,7.99,8.14,7.43,5,7.14,8.64,7.62,7.14,7.8,6.03,6.2,6.11,10,6.23,3.08,1.44,3.58,6.87,2,10,9,7,6.67,5.89,6.56,6,0,10,5.85,4.86,2.44,9.15,3.22,6.38,6.04,5.35,6.07
2012,SLV,El Salvador,7.09,64,2,7.26,9.11,8,8,8,8,9.71,8.41,3.41,3.15,4.23,4.17,3.33,3.83,8.17,3.53,2.33,4.02,8.85,8.74,9.65,10,9.31,9.2,8.8,6.57,8.19,4.2,8.45,6.33,10,4.59,4.62,3.32,4.17,7.17,8,9.14,10,9.05,6.67,4.36,5.71,6,2.6,3,4.72,4.04,4.22,8.98,3.3,8.29,6.41,5.87,6.55
2012,SRB,Serbia,6.57,100,3,5.76,3.69,8,10,5,7.5,6.67,6.33,2.6,2.52,3.64,6.67,5.83,3.61,8.87,5.01,5.45,4.91,8.98,8.96,8.53,5,7.87,9.27,8.54,7.16,8.32,4.95,8.22,6.58,10,4.44,0.77,6.08,3.76,7.17,8,4.01,10,7.34,2.23,4.19,7.4,10,7.51,10,6.89,2.18,6,9.56,4.23,3.94,6.87,5.46,6.56
2012,SUR,Suriname,6.69,89,3,0,8.58,10,5,,5,5.43,5.8,5.01,3.53,4.31,6.5,,2.75,3.47,6.19,5.44,4.59,9.94,7.75,9,10,9.17,8.39,7.94,6.17,7.5,6.37,7.13,6.75,10,4.97,0,2.32,2.43,6.67,8,8.97,10,8.99,10,2.98,6.57,10,7.01,10,7.76,3.64,1.33,5.53,3.85,7,7.77,4.86,7.2
2012,SVK,Slovak Rep,7.48,31,1,4.89,4.3,10,10,3,6.5,8.87,6.91,2.23,2.21,4.89,10,6.67,4.53,9.69,4.35,6.1,5.63,9.82,9.56,8.92,10,9.57,9.63,8.9,6.11,8.21,6,7.74,6.87,10,7.36,5.38,6.42,6.39,7.87,10,7.92,9,8.97,6.67,3.7,6.79,8,7.76,10,7.15,2.44,7.33,9.33,3.64,6.24,7.68,6.11,7.41
2012,SVN,Slovenia,7.01,69,2,4.03,4.03,8,4,1,2.5,7.32,5.18,4.28,2.62,5.42,9.17,7.5,4.23,7.27,6.6,7.97,5.89,9.28,9.23,9.48,10,9.5,9.63,8.9,6.11,8.21,5.91,7.95,6.93,10,3.45,3.08,6.42,4.31,7.36,8,8.36,10,8.79,2.23,2.28,5.3,6,8.13,10,5.66,2.72,8.67,9.66,5.81,7.83,7.09,6.96,7.14
2012,SWE,Sweden,7.68,22,1,1.26,4.34,7,2,0,1,8.35,4.39,8.59,7.59,8.1,9.17,10,6.2,8.06,8.22,7.53,8.16,9.43,9.63,9.82,10,9.72,9.63,8.9,6.11,8.21,6.52,9.04,7.78,10,7.01,3.08,6.42,5.5,7.87,10,9.88,10,9.96,6.67,3.91,4.22,6,10,10,6.8,5.25,7.56,9.44,8.4,8.89,8.63,8.03,8.26
2012,SWZ,Swaziland (Eswatini),6.32,112,3,6.27,9.88,4,7,7,7,3.76,6.18,4.11,4.44,5.29,5.2,,1.59,7.27,5.47,5.9,4.15,9,8.38,8.21,5,7.65,0,8.48,5.2,4.56,5.39,7.3,6.35,10,5.67,0.77,5.42,3.95,6.21,8,6.14,10,8.05,10,4.03,6.28,10,6.89,10,7.87,3.95,3.56,8.49,4.18,9.17,8.77,6.35,7.42
2012,SYC,Seychelles,,,,1.82,,,,,,4.06,2.94,,,,,,,,,,,9.64,3.06,8.58,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,6,,,,,,
2012,SYR,Syria,5.18,145,4,6.11,8.97,2,9,5,7,3.68,5.55,4.6,3.61,5.68,3.33,7.5,3.22,4.64,6.18,8.26,4.14,9.48,3.75,2.66,10,6.47,8.37,7.16,3.18,6.24,6.31,6.86,6.59,3.18,3.91,0.83,0,1.58,4.4,2,4.76,10,5.59,6.1,,5.06,6,10,0,5.43,2.89,1.11,8.73,5.98,,6.23,4.99,5.34
2012,TCD,Chad,4.81,151,4,9.12,9.92,2,1,1,1,7.6,5.93,1.71,2.15,2.38,3.5,,2.22,4.17,2.18,3.45,2.44,9,6.22,7.2,0,5.6,,6.44,6.23,6.33,3.53,0,1.77,10,4.01,1.54,0,1.85,4.99,2,8.57,9,6.52,5,4.6,6.9,8,7.94,3,5.91,3.41,1.11,5.23,1.94,3.41,1.79,2.81,5.08
2012,TGO,Togo,5.35,142,4,7.53,10,4,4,,4,5.37,6.18,,3.94,,0,5,3.15,1.25,,,2.44,8.69,8.92,9.47,0,6.77,7.54,7.62,7.29,7.48,,6.34,6.34,10,,0.77,0.22,0.5,6.08,8,0,10,6,1.67,,,8,7.01,0,4.17,,1.56,6.84,,7.56,6.97,5.73,5.3
2012,THA,Thailand,6.57,100,3,4.79,9.44,7,7,7,7,6.89,7.02,4.66,4.51,5.13,3.33,4.17,6.24,7.89,4.23,6.05,4.95,8.88,9.5,9.4,0,6.94,9.55,8.04,4.86,7.48,5.83,8.18,7.01,10,6.61,1.54,1.22,3.12,6.9,8,9.29,10,9.1,6.67,5.59,5.82,10,1.37,0,4.91,3.9,10,9.05,4.37,8.34,7.04,7.12,7.04
2012,TJK,Tajikistan,6.58,99,3,8.81,9.06,0,10,7,8.5,3.28,5.93,5.01,3.48,6.41,3.2,,5.67,7.95,8.36,7.57,5.74,9.21,6.91,8.83,10,8.74,9.19,8.44,7.75,8.46,6.55,0.5,3.53,10,6.26,2.31,1.11,3.23,6.3,8,8.52,8,8.17,6.67,5.32,4.62,4,8.13,0,4.79,2.99,2.67,8.67,6.05,6.11,7.49,5.66,6.21
2012,TLS,Timor-Leste,6.34,109,3,0,6.81,0,10,10,10,5.56,4.47,3.99,3.92,3.03,5.6,,0,,4.53,5.36,3.78,9.11,9.16,7.64,10,8.98,9.49,9.5,9.06,9.35,4.36,6.19,5.28,,4.89,8.33,,6.61,7.08,,10,9,9.5,3.33,5.03,5.78,10,10,10,7.36,4.06,4,6.51,3.72,7.01,6.91,5.37,7.41
2012,TTO,Trinidad & Tobago,6.5,104,3,6.61,8.42,0,9,5,7,4.74,5.35,5.96,4.05,5.37,8.33,4.17,2.96,6.23,3.51,2.12,4.69,7.36,5.16,8.15,10,7.67,8.99,8.5,5.44,7.64,5.91,8.37,7.14,10,6.04,6.15,5.53,5.91,7.67,5,7.31,10,7.44,10,4.96,5.9,10,5.14,10,7.67,3.93,6.67,8.79,3.85,6.59,7.65,6.25,7.12
2012,TUN,Tunisia,6.43,106,3,5.44,6.15,8,7,4,5.5,7.2,6.46,4.25,4.51,5.42,6.67,8.33,4.88,7.26,4.88,4.4,5.04,8.72,9.53,8.9,0,6.79,8.83,6.9,5.16,6.97,5.13,8.01,6.57,10,6.41,0.77,6.97,4.72,7.06,5,6.71,10,7.24,8.33,4.11,5.08,10,7.76,3,6.38,4.18,5.11,9.6,4.76,8.92,8.39,6.83,6.81
2012,TUR,Turkey,7.01,69,2,6.3,6.21,8,7,7,7,7.28,6.96,4.01,4.77,6.13,3.33,5.83,5.79,8.57,5.03,6.07,5.3,8.16,8.97,8.22,10,8.84,9.57,8.08,1.32,6.32,5.12,8.2,6.66,10,5.68,2.31,10,6,7.25,5,9.6,10,8.2,5.57,5.18,7.46,8,2.52,1,4.95,4.17,6.67,9.63,5.53,7.99,7.47,6.91,6.69
2012,TWN,Taiwan,7.64,24,1,5.32,9.13,7,7,7,7,7.03,7.1,5.9,4.94,7.99,6.67,8.33,5.55,7.89,6.95,8.2,6.81,8.82,9.25,9.62,10,9.42,9.63,8.78,4.75,7.72,6.25,8.7,7.48,10,7.16,,4.2,5.68,7.72,5,8.81,10,7.94,2.23,5.2,7.49,10,2.52,5,5.41,5.46,10,9.66,6.63,9.36,7.52,8.11,7.15
2012,TZA,Tanzania,6.59,97,3,5.44,10,7,8,3,5.5,6.18,6.82,3.72,4.14,4.65,6.67,8.33,5.71,7.24,4.12,5.97,5.31,8.09,9.28,6.8,5,7.29,8.77,7.42,5.15,7.11,4.43,6.72,5.57,10,5.74,0,4.43,3.39,6.52,10,6.96,10,8.99,4.43,4.99,6.17,10,8.27,5,6.48,4.44,2.44,8.88,3.07,6.67,8.03,5.59,7.02
2012,UGA,Uganda,7.2,56,2,9.18,9.91,10,8,4,6,6.67,8.35,3.54,4.43,4.44,3.33,5.83,4.04,8.26,4.57,3.97,4.45,8.24,6.78,7.2,10,8.05,8.67,7.44,5.24,7.12,5.25,5.59,5.42,10,6.79,8.46,3.21,6.15,7.17,10,8.88,9,9.29,10,6.74,8.74,8,10,10,8.91,4.64,3.56,8.15,2.99,7.19,7.66,5.7,7.97
2012,UKR,Ukraine,6.23,117,4,5.46,4.42,10,10,4,7,6.4,6.65,2.03,2.09,2.52,8.33,6.67,4.95,8.52,3.05,6.66,4.8,8.91,6.88,9.89,0,6.42,9.43,9.1,7.43,8.65,4.75,5.98,5.37,10,4.06,0,4.31,2.79,6.7,8,6.89,10,8.3,5.57,5.57,6.67,8,9.25,0,5.84,2.65,4.67,9.31,2.87,8.63,5.63,5.63,6.59
2012,URY,Uruguay,7.27,52,2,6.91,6.08,8,9,8,8.5,5.75,7.05,7.36,4.89,6.45,5.83,4.17,3.85,6.42,4.89,4.9,5.42,9.03,9.32,8.38,10,9.18,8.63,7.9,6.81,7.78,5.8,7.82,6.81,10,7.48,7.69,6.97,7.38,7.99,5,8.8,10,7.93,6.67,3.13,2.13,8,4.61,10,5.76,3.86,5.33,9.55,7.13,6.66,6.53,6.51,6.73
2012,USA,United States,8,10,1,6.29,6.03,8,8,7,7.5,10,7.57,6.74,5.88,6.95,6.67,8.33,6.56,8.66,7.8,5.57,7.02,7.95,9.75,9.59,10,9.32,9.55,9.32,6.45,8.44,5.77,9.35,7.56,10,6.46,3.85,4.09,4.8,7.7,10,5.74,10,8.58,10,6.53,7.53,10,10,10,9.01,4,8,9.82,6.19,9.41,8.04,7.58,8.39
2012,VEN,Venezuela,3.54,153,4,6.74,5.77,0,8,6,7,4.1,4.72,0.19,1.06,1.02,0.83,1.67,3.21,8.46,1.53,1.87,2.2,4.16,3.96,5.79,0,3.48,8.45,7.34,6.81,7.53,3.9,0.47,2.19,0,2.56,0.77,6.53,3.28,3.25,5,3.44,10,6.15,3.33,1.13,4.27,8,,0,3.35,1.41,0,6.29,2.26,4.82,1.12,2.65,4.05
2012,VNM,Vietnam,6.06,123,4,9.29,,4,7,5,6,4.43,5.93,3.94,3.94,4.18,5,6.67,5.69,8.73,4.6,6.27,5.35,8.41,7.29,8.18,0,5.97,9.07,8.1,5.4,7.52,5.02,7.09,6.06,10,5.79,0.77,0.55,2.37,6.49,,8.29,10,9.15,8.9,4.83,6.9,10,2.52,0,5.52,3.43,5.11,8.83,3.51,8.96,0.23,5.01,6.56
2012,YEM,"Yemen, Rep.",6.1,121,4,7.63,9.02,2,10,8,9,5.21,6.57,2.06,2.38,3.72,5,3.33,3.99,8.39,2.16,3.42,3.1,9.83,4.57,6.54,10,7.74,8.92,8.5,8.2,8.54,4.18,6.17,5.18,10,3.51,6.92,0.22,3.55,6.82,,4.08,10,7.04,8.9,4.92,7.95,8,2.52,10,7.05,3.34,0,8.02,2.24,7.8,7.22,4.77,6.29
2012,ZAF,South Africa,6.86,79,3,4.47,8.21,4,6,5,5.5,7.45,5.92,7.47,6.82,7.71,8.33,4.17,3.93,7.56,4.59,2.75,5.92,9.26,9.23,8.92,5,8.1,8.66,8.48,3.65,6.93,6.16,7.51,6.83,10,6.42,0.77,7.97,5.05,7.2,10,7.05,10,9.02,4.43,1.55,2.84,8,8.27,10,5.85,3.2,4,9.39,5.48,9.63,7.76,6.58,7.15
2012,ZMB,Zambia,7.18,58,2,6.35,10,4,9,,9,6.48,7.17,4.58,5.13,6.09,8.33,6.67,3.51,6.32,5.35,6.09,5.79,8.35,8.85,8.68,10,8.97,8.71,7.28,5.87,7.28,5.57,3.42,4.49,10,6.88,9.23,3.65,6.59,7.09,5,8.08,10,7.69,7.77,6.02,6.57,8,0,10,6.39,5.53,3.56,9.51,4.17,8.54,7.95,6.54,6.88
2012,ZWE,Zimbabwe,4.96,150,4,6.6,10,8,5,5,5,3.75,6.67,2.86,3.65,2.74,3.33,5,2.37,6.76,3.41,6.67,4.01,6.83,5.47,9.22,0,5.38,6.19,6.64,0.32,4.38,6.4,1.29,3.84,10,3.7,0,3.21,2.3,5.13,8,0,0,2.67,6.67,2.27,2.71,6,0,10,4.61,3.52,0.67,5.64,4.25,0,7.29,3.56,3.61
2011,AGO,Angola,5.27,144,4,2.76,7.6,6,10,9,9.5,3.32,5.84,2.36,2.51,2.85,3.33,4.17,2.3,5.5,4.23,5.62,3.59,5.76,4.62,7.31,5,5.67,9.11,8.54,7.31,8.32,4.71,3.33,4.02,10,5.2,2.31,0,2.5,6.21,5,10,8,7.67,3.33,4.17,6.28,4,0.65,0,3.07,1.76,3.48,6.64,2.89,4.96,6.84,4.43,5.06
2011,ALB,Albania,7.37,42,2,8.15,7.23,7,10,7,8.5,8.22,7.82,2.64,3.8,3.56,8.33,4.17,5.36,5.63,5.07,6.15,4.87,9.98,9.81,9.31,10,9.78,8.57,9,7.78,8.45,5.75,7.45,6.6,10,5.66,4.62,0,3.42,7.12,10,6.14,10,8.71,5.57,6.09,6.24,8,6.3,10,7.03,5.18,6.52,9.64,4.21,4.83,6,6.06,7.27
2011,ARE,United Arab Emirates,7.52,31,1,5.8,9.22,2,10,10,10,4.51,6.31,7.31,6.15,7.03,8.33,6.67,5.33,9.05,8.49,9.25,5.96,9.56,5.11,9.82,10,8.62,10,9.02,6.94,8.65,7.49,9.14,8.31,10,7.26,5.83,3.43,5.51,8.12,5,10,10,8.33,10,6.59,8.48,6,10,10,8.51,6.37,8.79,9.68,8.62,9.98,9.87,8.88,8.58
2011,ARG,Argentina,5.72,136,4,5.96,5.76,8,7,1,4,7.05,6.15,2.12,2.34,2.75,7.5,4.17,5.02,6.66,3.09,4.61,4.17,8.61,9.25,5.44,5,7.07,4.11,7.28,6.14,5.84,2.04,7.2,4.62,8.99,4.7,0.77,4.65,3.37,5.71,5,6.5,7,6.17,3.9,2.85,2.75,10,2.52,10,5.34,2.42,5.3,9.02,2.95,4.87,5.46,5,5.5
2011,ARM,Armenia,7.69,21,1,7.83,8.09,10,10,8,9,8.27,8.64,3,4.28,5.58,5.83,5,5.99,9.8,4.65,8.22,5.82,9.42,8.7,8.47,10,9.15,9.11,9.44,8.11,8.89,4.99,7.95,6.47,10,5.63,5.83,1.11,4.19,7.39,10,8.12,9,9.04,6.67,6.64,7.67,10,8.99,0,6.66,4.68,6.36,9.72,4.32,9.57,5.74,6.73,7.48
2011,AUS,Australia,8.11,5,1,4.44,6.86,10,6,5,5.5,9.19,7.2,8.34,6.37,7.42,10,9.17,6.16,8.23,8.44,7.92,8.01,9.09,9.22,9.32,10,9.41,9.32,9.44,7.65,8.8,7.75,8.91,8.33,10,7.34,3.08,0.11,3.51,7.66,10,8.47,10,9.49,8.9,3.72,5.09,8,7.93,10,7.27,3.43,9.39,9.93,7.65,9.07,8.78,8.04,8.27
2011,AUT,Austria,7.75,17,1,4.21,3.35,10,4,3,3.5,7.63,5.74,6.99,6.15,8.08,10,10,6.38,8.09,8.31,8.04,8,9.26,9.74,9.35,10,9.59,9.66,8.94,6.23,8.27,6.47,8.99,7.73,10,6.57,3.08,6.42,5.35,7.84,8,9.19,10,9.06,10,4.19,2.53,8,10,3,6.29,3.79,8.48,8.99,7.01,7.65,8.09,7.34,7.56
2011,AZE,Azerbaijan,6.11,123,4,5.47,8.38,0,8,4,6,3.89,4.75,4.01,4.6,4.93,5.83,5.83,7.55,9.63,5,7.1,5.82,8.78,3.61,8.43,5,6.45,9.34,8.2,6.58,8.04,4.83,4.61,4.72,10,5.61,4.62,0,3.41,6.54,5,10,8,7.67,8.33,7.39,7.41,8,7.76,1,6.65,5.11,6.52,9.72,3.76,6.93,7.6,6.61,6.97
2011,BDI,Burundi,5.42,142,4,4.74,9.49,2,1,,1,5.01,4.45,1.08,2.44,2.42,2.2,,2.65,7.71,1.62,4.4,2.85,7.87,7.72,8.05,5,7.16,6.71,7.5,5.3,6.5,3.84,4.61,4.22,10,3.45,0,0,1.15,5.47,8,8.61,9,8.54,10,4.5,7.87,6,7.76,10,7.69,2.94,4.24,9.55,2.24,5.84,6.93,5.29,7.17
2011,BEL,Belgium,7.5,33,1,2.47,2.23,10,2,0,1,8.17,4.77,7.06,5.28,7.1,10,8.33,5.58,4.62,7.92,7.98,7.1,9.51,9.86,9.29,10,9.67,9.66,8.94,6.23,8.27,7.32,8.85,8.08,10,7.45,4.62,6.42,6.16,8.13,8,8.57,10,8.86,8.9,3.2,4.33,8,10,10,7.4,2.64,8.33,9.76,7.25,7.48,8.25,7.28,7.85
2011,BEN,Benin,6.18,120,4,6.33,9.5,6,7,,7,7.95,7.35,3.17,4.2,4.8,7.1,,1.07,3.85,5.73,5.83,4.16,9.04,9.06,9.46,0,6.89,5.67,7.62,7.29,6.86,3.83,5.86,4.85,10,4.27,0.77,0,1.68,5.85,8,10,10,9.33,6.1,5.04,7.56,8,7.57,1,5.88,3.34,2.73,6.97,2.69,6.02,6.97,4.79,6.67
2011,BFA,Burkina Faso,5.97,130,4,4.24,9.95,2,4,,4,6.44,5.33,2.44,4.21,5.5,4.17,5,2.14,4.74,4.62,5.53,4.18,8.68,9.29,9.45,0,6.86,7.46,7.62,7.29,7.46,5.13,3.79,4.46,10,5.78,0.77,0,2.18,6.03,8,8.14,10,8.71,7.77,5.88,7.34,8,7.94,10,7.82,4.54,3.79,7.93,3.55,8.63,6.97,5.9,7.48
2011,BGD,Bangladesh,6.19,119,4,9.65,9.62,8,9,9,9,5.54,8.36,3.07,4.04,4.38,4.17,3.33,1.15,3.13,3.27,5.53,3.23,8.48,9.61,7.86,0,6.49,6.29,7.12,6.37,6.59,5.33,5.95,5.64,10,5.94,0,0,1.98,6.05,5,9.78,10,8.26,5.57,6.19,6.35,10,1.37,10,6.58,3.66,5.15,9.13,2,7.41,6.61,5.66,6.83
2011,BGR,Bulgaria,7.41,38,1,5.76,5.3,10,10,5,7.5,8.07,7.33,3.14,3.14,4.17,8.33,4.17,4.77,8.76,4.05,4.71,4.93,9.46,8.64,9.16,10,9.32,9.66,8.94,6.23,8.27,4.77,7.34,6.05,10,4.72,6.92,6.42,6.02,7.59,10,9.17,10,9.72,6.67,5.34,6.97,8,9.25,10,7.7,3.28,6.52,9.41,4.4,8.64,4.91,6.19,7.87
2011,BHR,Bahrain,7.37,42,2,4.06,9.3,6,10,10,10,1.76,6.22,6.79,5.91,7.78,5,8.33,4.79,8.53,7.6,6.58,5.23,8.86,5.39,9.93,10,8.55,9.51,8.98,6.67,8.39,7.26,8.31,7.78,10,8.1,7.5,0.55,5.39,7.89,10,9.81,9,9.6,10,5.02,8.38,10,10,10,8.9,6.31,7.73,8.95,7.64,9.98,9.6,8.37,8.96
2011,BHS,Bahamas,7.32,49,2,6.49,9,7,10,10,10,,8.12,,6.8,,10,7.5,5.49,3.26,,,6.43,9.76,9.32,9.37,0,7.11,3.67,2.82,2.96,3.15,,7.76,7.76,10,,0.77,7.97,4.37,6.32,10,6.48,10,8.83,8.9,,,10,6.55,10,8.86,,6.21,8.9,,7.97,9.35,8.11,8.6
2011,BIH,Bosnia and Herzegovina,6.77,88,3,5.53,5.12,4,10,3,6.5,7.16,5.66,4.18,3.78,3.9,4.5,,3.91,7.79,6.44,7.38,5.14,9.45,8.66,9.27,5,8.09,10,8.68,6.3,8.33,5.28,8.1,6.69,10,5.39,4.62,5.31,5.11,7.53,10,8.71,10,9.57,3.33,5.69,6.28,10,7.51,10,7.14,3.7,5.3,8.56,4.89,5.99,5.44,5.65,7.45
2011,BLR,Belarus,,,,,,,,,,2.59,,,,,,,,,,,,6.96,0,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
2011,BLZ,Belize,7.12,63,2,6.44,8.71,6,9,,9,,7.54,7.11,5.22,7.28,6.3,,3.33,7.29,7.7,7.87,5.98,9.67,9.34,9.5,0,7.13,6.47,7.8,5.2,6.49,7.69,7.32,7.51,10,7.25,0,5.2,4.15,7.04,10,8.89,10,9.63,7.77,3.17,4.23,10,8.27,10,7.24,2.49,5.76,8.05,7.37,9.26,8.35,6.88,7.92
2011,BOL,Bolivia,6.26,115,3,6.35,8.84,0,10,10,10,5.07,6.05,3.57,3.67,3.63,5,4.17,3.99,6.72,3.37,4.74,4.08,8.44,7.49,8.04,10,8.49,9.24,7.76,6.77,7.92,4.01,7.14,5.57,10,4.13,4.62,4.31,4.35,6.96,8,10,8,8.67,2.23,4.4,4.65,8,,3,4.46,4.12,3.18,7.61,2.37,6.74,0,4.01,5.71
2011,BRA,Brazil,6.47,106,3,4.8,7.21,7,8,8,8,7.06,6.81,4.58,4.42,6.11,6.67,3.33,4,8.5,5.75,4.13,5.18,9.76,9.38,8.67,5,8.2,8.17,7.26,6.05,7.16,4.86,8.01,6.43,9.73,5.94,3.08,6.31,5.11,7.11,5,8.74,6,6.58,2.23,3.84,5.36,6,7.13,3,4.59,1.7,5.45,6.62,4.77,4.93,0,3.91,5.03
2011,BRB,Barbados,6.65,91,3,5.62,6.78,7,7,3,5,6.66,6.21,7.89,5.97,7.3,9.2,,3.8,4.71,8.11,6.31,6.23,9.51,7.99,8.11,0,6.41,8.34,7.86,5.38,7.19,5.77,8.91,7.34,10,7.31,0,10,5.77,7.58,8,0.48,10,6.16,8.9,5.4,6.15,10,5.68,10,7.69,5.64,6.06,9.35,6.76,4.98,7.34,6.69,6.85
